,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
275,LOL @davidfaber Guy says to buy $AAPL because of AR then doesn't know what AR stands for on @CNBCnow,FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jeffgent99,0,FALSE,FALSE,,
276,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MrHill2_47,708,TRUE,FALSE,,
277,Barclays PLC Boosts Apple Inc. $AAPL Price Target to $146.00 https://t.co/ARaxxvJiX0,FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SPNewsAnalysis,0,FALSE,FALSE,,
278,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Miosots53i1,708,TRUE,FALSE,,
279,"RT @StockTwits: Here's what every Wall Street bank thinks about $AAPL after earnings.

Via @Street_Insider https://t.co/KTBdGlDSso https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sv_capitalhldg,19,TRUE,FALSE,,
280,RT @racernic: $AAPL hit 22k...oops I mean the DOW hit 22k. yeah thats what i mean :-)https://t.co/7LS0DhxRC3 $DJIA,FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",steve_lear,2,TRUE,FALSE,,
281,Back into AAPL $AAPL https://t.co/81XLmyJvBf TV_TradingIdeas,FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ApprendreT,0,FALSE,FALSE,,
282,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",babylinnnnmae,708,TRUE,FALSE,,
283,RT @GerberKawasaki: #stocks start mixed #DOW breaks lucky 22k! Apple drives it over the top. Up $8 after a good #earnings report. $aapl httâ¦,FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gksportsgroup,2,TRUE,FALSE,,
284,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rabbiel_TZ,125,TRUE,FALSE,,
285,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",acid75sdi,708,TRUE,FALSE,,
286,"$AAPL April 2018 160/175 call spreads popular this morning, 3K",FALSE,5,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",OptionsHawk,3,FALSE,FALSE,,
287,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",smalglkp,708,TRUE,FALSE,,
288,"RT @GrokTrade: APPLE INC $AAPL $157.89  
New 52 week high on earnings report.",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Almighty__Keefy,2,TRUE,FALSE,,
289,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:10,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",machinistelna,708,TRUE,FALSE,,
290,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kareemshirazi,1254,TRUE,FALSE,,
291,$AAPL $160 is the top for this month we will NOT go any higher time to write some FAT premiums.,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",StevePTrading,1,FALSE,FALSE,,
292,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",naazkt,708,TRUE,FALSE,,
293,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suturetutorplsu,708,TRUE,FALSE,,
294,"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thomaspan,27,TRUE,FALSE,,
295,"RT @StockTwits: If you missed it, don't worry. Here's  $AAPL earnings in 50 seconds í ½í¸í ½í¹ https://t.co/KwXK5xlZHU",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sv_capitalhldg,9,TRUE,FALSE,,
296,"RT @ibadaan: I don't see why $AAPL should grow a further, lofty $200bn Market Cap, to break $1 Trillion valuation. Shows Stock Markets areâ¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sonwabile_Q,2,TRUE,FALSE,,
297,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jaidkenony,708,TRUE,FALSE,,
298,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",seanvand42ma0,708,TRUE,FALSE,,
299,Back into AAPL $AAPL https://t.co/QvzUBYZ10f,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>",TV_TradingIdeas,0,FALSE,FALSE,,
300,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LiyahrstA,708,TRUE,FALSE,,
301,RT @tendollarcalls: Out $AAPL $155 P @.32 ... nice little $1k + gain https://t.co/xk50xNolwP,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nhlanhla_ILLOT,1,TRUE,FALSE,,
302,"RT @OphirGottlieb: https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TrlshhD,2,TRUE,FALSE,,
303,It's hard to move $AAPL 5% in one day. Here's why yesterday's Q3 earnings were good enough to do just that: https://t.co/Y9SezyJFth,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Divinebizkid,0,FALSE,FALSE,,
304,Stevens First Principles Investment Advisors Has Decreased Apple $AAPL Stake By $2.73 Million - ...,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://normanobserver.com"" rel=""nofollow"">Norman Observer</a>",TonyaLarson19,0,FALSE,FALSE,,
305,"RT @MadMoneyOnCNBC: $AAPL up 5+% after hours, and earnings just got a lot juicier https://t.co/gfZqw9RvEf https://t.co/z0GDCyPsva",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SwlftSMSGateway,49,TRUE,FALSE,,
306,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",itmschaeffe1r,708,TRUE,FALSE,,
307,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",seveerDJ,1254,TRUE,FALSE,,
308,$AAPL this dump is surprising for a big company,FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",w_sofapicige,0,FALSE,FALSE,,
309,"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",oceanview6118,27,TRUE,FALSE,,
310,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:09,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stevenloccurio,708,TRUE,FALSE,,
311,#badcryptopodcast's video https://t.co/7hISTSKRQF #Dow22K #iG #BillnTed $AAPL $fB $TSLA #cryptocurrency what a time to be alive!!!!,FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DJWarrenYoung,0,FALSE,FALSE,,
312,"Took a $16 bearish shot on $AAPL yesterday. Now at $6 w/ 3 wks left.
Anyone spot me a ten so I can call it even &amp; not have to tuck tail?",FALSE,2,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RetroWallSt,0,FALSE,FALSE,,
313,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bishopanonymuso,708,TRUE,FALSE,,
314,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jaq_ofSpdesa,708,TRUE,FALSE,,
315,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GregPSW,708,TRUE,FALSE,,
316,Apple given $170.00 PT by Citigroup Inc.. buy rating. https://t.co/faid5nxT3M $AAPL #AAPL,FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",RatingsNetwork,0,FALSE,FALSE,,
317,RT @ValueLine: Shares of #Apple continue to gain this morning on news of the #tech giantâs June-quarter results. $AAPL https://t.co/19IHvlpâ¦,FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",market_fox,1,TRUE,FALSE,,
318,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Owldtaemi,708,TRUE,FALSE,,
319,$AAPL lets see if we can get a bounce around this area,FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NewHeightTrades,0,FALSE,FALSE,,
320,#stocks start mixed #DOW breaks lucky 22k! Apple drives it over the top. Up $8 after a good #earnings report. $aapl https://t.co/W1xkV1BQpC,FALSE,1,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GerberKawasaki,2,FALSE,FALSE,,
321,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",karenhbaxtre,708,TRUE,FALSE,,
322,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dunuprlera,708,TRUE,FALSE,,
323,Out $AAPL $155 P @.32 ... nice little $1k + gain https://t.co/xk50xNolwP,FALSE,1,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tendollarcalls,1,FALSE,FALSE,,
324,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BenHillF_OX,708,TRUE,FALSE,,
325,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AdkD731,708,TRUE,FALSE,,
326,"Google Earth app update adds 64-bit support in time for iOS 11 cutoff, new 3D views https://t.co/5kulEMhtY8â¦ https://t.co/xhFjiAteE4",FALSE,0,,02-08-2017 14:08,TRUE,,8.92749E+17,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",MacHashNews,0,FALSE,FALSE,,
327,Amazing to watch so many liars say they were in $aapl. Sold the top. Bought puts. Bla bla. There are days I hate $twtr. Sad.,FALSE,0,,02-08-2017 14:08,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",llcalidreamin,0,FALSE,FALSE,,
328,$AAPL going to way heavy on $QQQ if can't hold and fades,FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MysteryMan_777,0,FALSE,FALSE,,
329,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thetruthspeak1,125,TRUE,FALSE,,
330,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GRNJournla,708,TRUE,FALSE,,
331,"RT @DavidGZeiler: #Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AAâ¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",Hermit_Hawk,1,TRUE,FALSE,,
332,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gregchristoph,125,TRUE,FALSE,,
333,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dvaidlivshin,708,TRUE,FALSE,,
334,RT @Sassy_SPY: $AAPL PT Raised to $176 from $165 at JPMorgan. Citi raised from $160 to $170,FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thomaspan,5,TRUE,FALSE,,
335,"RT @ValaAfshar: Apple has $261.5 billion in cash. It could buy: 

Uber
Tesla
Netflix
Airbnb
Twitter

...and still have $29 billion left. $Aâ¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaroMajoroh,125,TRUE,FALSE,,
336,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",uLke_NorthStra,708,TRUE,FALSE,,
337,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cocampo4633,708,TRUE,FALSE,,
338,"RT @StockTwits: Carl Icahn sold his $AAPL stake on April 28, 2016 at $95/share.

That means he's missed a massive 66% move since https://t.â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_BELLO_MO,18,TRUE,FALSE,,
339,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SethMcCllenla,708,TRUE,FALSE,,
340,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",thanoselijah,708,TRUE,FALSE,,
341,$AAPL puts wheeeee,FALSE,3,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MalibuInvest,0,FALSE,FALSE,,
342,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LOYALTYJLYEL,708,TRUE,FALSE,,
343,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StephMcMurphy,708,TRUE,FALSE,,
344,"RT @OptionsHawk: And from that day, Apple $AAPL never traded lower again, lol https://t.co/kCj72Q6Sv0",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HUBMAN30,27,TRUE,FALSE,,
345,"RT @nanexllc: During the first 15 minutes today, $AAPL was 10% of the total dollar value of all U.S. stocks AND ETFs traded",FALSE,0,,02-08-2017 14:07,FALSE,,8.92749E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buddendorf,24,TRUE,FALSE,,
346,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nitrousltdu,708,TRUE,FALSE,,
347,$AAPL the speed at which this drops vs any prop is like 10:1 right now,FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,,
348,Apple Inc. $AAPL Price Target Raised to $190.00 https://t.co/cEQTofAgC0,FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",chaffeybreeze,0,FALSE,FALSE,,
349,"#Apple #earnings talk focused on #iPhone and #iPad sales, but the real story is the 22% YOY jump in services revenue. $AAPL #stocks",FALSE,2,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DavidGZeiler,1,FALSE,FALSE,,
350,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bobbyharri0140s,708,TRUE,FALSE,,
351,"$AAPL covered most, leftovers on auto and ignore",FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",ZtradeCZAR,0,FALSE,FALSE,,
352,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92749E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",B4etterSoftware,708,TRUE,FALSE,,
353,"https://t.co/UDV2X6g8EO
Apple hits record high, powers Dow past 22,000
-
$AAPL",FALSE,1,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OphirGottlieb,2,FALSE,FALSE,,
354,"RT @philstockworld: Whipsaw Wednesday - The View from Dow 22,000 #Dow22000 $DIA $DXD $AAPL #Oil #Dollar -- https://t.co/e0RxvmkO6D https://â¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RussHarkaonsn,708,TRUE,FALSE,,
355,"RT @Sandro_power: $AAPL buying in some sept 15 160 calls here at 3.20 as $AAPL trades at 157.90, it could go lower but it was explained inâ¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",krollrf,1,TRUE,FALSE,,
356,$aapl puts working because Tim Cook sucks lol.... https://t.co/Z8lFhGcW0N,FALSE,3,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheTradingNinja,1,FALSE,FALSE,,
357,"RT @iamkoshiek: @PandianAMS Brilliant tweet. Interestingly though,  $AAPL has only made one acquisition larger than $1bn over the last 6 yeâ¦",FALSE,0,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IrpheuS,1,TRUE,FALSE,,
358,"RT @OphirGottlieb: https://t.co/FZNlYvovzC
Apple Shocks the Doubters With Q3 Beat and Strong Guidance: What Wall Street's Saying
-
$AAPL",FALSE,0,,02-08-2017 14:06,FALSE,,8.92748E+17,,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>",CMLviz,2,TRUE,FALSE,,
